sa_id,phase,tier,title,registry_status,bucket,recipe_ok,recipe_path,verify_recipe,validation,proof_verdict,honest_proof,has_receipt,receipt_status,closeout_reporter,quarantined_yaml,machine_verify,missing_gaps,cycle_check,cycle_act,cycle_verify,queue_pos,queue_role
sa-0069,phase-s0-ssot-alignment,T2,Compare ChatGPT critic Eval claim to ~/.sina/eval_packet_v1b_report.json,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0069.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0070,phase-s0-ssot-alignment,T2,Compare Claude ENFORCE stale claims to dispatch-policy API live,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0070.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0071,phase-s0-ssot-alignment,T2,Document SSOT trust order in COUNCIL_BRIEF one bullet,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0071.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0072,phase-s0-ssot-alignment,T2,Grep scripts for dispatch_ready=true global set — reject,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0072.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0073,phase-s0-ssot-alignment,T2,Validate strategic_synthesis bottleneck mentions dispatch_ready false,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0073.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0074,phase-s0-ssot-alignment,T2,Strict build runs validate-eval-packet-v1b-live without SINA_EVAL_1B_LIVE=1,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0074.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0075,phase-s0-ssot-alignment,T2,Append SOURCEA-PRIORITY row: SSOT alignment PASS with timestamp,done,done,yes,prompts/phase-s0-ssot-alignment/T2/sa-0075.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0076,phase-s0-ssot-alignment,T3,Run python3 audit_hub_source_alignment.py strict; fix honest_score not_here drift,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0076.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0077,phase-s0-ssot-alignment,T3,Skip L8 embeddings-later in not_here when embedding_provider.py + vector_index exist,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0077.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0078,phase-s0-ssot-alignment,T3,Update strategic_synthesis_hub this_week: spine Action + fleet auto-pass + Wire G3,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0078.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0079,phase-s0-ssot-alignment,T3,Set goal-dispatch-closure status in_progress with spine bridge blocker note,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0079.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0080,phase-s0-ssot-alignment,T3,Set P2 L0-full pendings status partial not open,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0080.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0081,phase-s0-ssot-alignment,T3,Sync SINA_GPT_CLAUDE_WTM_SYNTHESIS_LOCKED_v1.md Eval line to 5/5 · 100% live,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0081.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0082,phase-s0-ssot-alignment,T3,Add audit regression: fail if live eval ok but Eval-1b still in not_here,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0082.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0083,phase-s0-ssot-alignment,T3,Validate MAP_POINTER_DOCS reference WORLD_TARGET_MODEL_MAP_LOCKED_v5.md only,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0083.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0084,phase-s0-ssot-alignment,T3,Run bash validate-governance-drift-v1.sh; drift items must be 0,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0084.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0085,phase-s0-ssot-alignment,T3,Cross-check STRATEGIC_NEXT_STEPS_SYNTHESIS_LOCKED_v2.md vs /api/strategic-synthesis-v1,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0085.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0086,phase-s0-ssot-alignment,T3,Fix ENFORCE-only not_here when ~/.sina/gate_mode_v1.txt is enforce,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0086.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0087,phase-s0-ssot-alignment,T3,Verify _phase_d_complete() matches D1–D16 on-disk artifacts,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0087.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0088,phase-s0-ssot-alignment,T3,Run python3 audit_essentials_nav.py — 42 sidebar tabs match app.js,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0088.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0089,phase-s0-ssot-alignment,T3,Grep app.js for WORLD_TARGET_MODEL_MAP_LOCKED_v2 — must be zero hits,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0089.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0090,phase-s0-ssot-alignment,T3,Ensure PROGRAM_PROGRESS signals_auto synced_at updates on build,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0090.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,,yes,,,yes,no,yes,,
sa-0091,phase-s0-ssot-alignment,T3,Validate index.html has __COMMAND_DATA_LAZY and shell payload under 500KB,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0091.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0092,phase-s0-ssot-alignment,T3,Sync FEEDBACK_AGGREGATE execution truth with hub built_at,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0092.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0093,phase-s0-ssot-alignment,T3,Reject unconditional L8 line in honest_score when hybrid shipped,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0093.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0094,phase-s0-ssot-alignment,T3,Compare ChatGPT critic Eval claim to ~/.sina/eval_packet_v1b_report.json,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0094.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0095,phase-s0-ssot-alignment,T3,Compare Claude ENFORCE stale claims to dispatch-policy API live,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0095.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0096,phase-s0-ssot-alignment,T3,Document SSOT trust order in COUNCIL_BRIEF one bullet,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0096.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0097,phase-s0-ssot-alignment,T3,Grep scripts for dispatch_ready=true global set — reject,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0097.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0098,phase-s0-ssot-alignment,T3,Validate strategic_synthesis bottleneck mentions dispatch_ready false,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0098.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0099,phase-s0-ssot-alignment,T3,Strict build runs validate-eval-packet-v1b-live without SINA_EVAL_1B_LIVE=1,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0099.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0100,phase-s0-ssot-alignment,T3,Append SOURCEA-PRIORITY row: SSOT alignment PASS with timestamp,done,done,yes,prompts/phase-s0-ssot-alignment/T3/sa-0100.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0101,phase-s1-eval-dispatch,T0,Run bash validate-eval-packet-v1b-live.sh; sustain 5/5 pilots ≥80%,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T0/sa-0101.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0102,phase-s1-eval-dispatch,T0,Wire validate-eval-packet-v1b-live into strict build default chain,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T0/sa-0102.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0103,phase-s1-eval-dispatch,T0,Strengthen eval_packet_v1b/grounding.py bugfix-gate paths model_dispatch gate_receipts,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0103.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0104,phase-s1-eval-dispatch,T0,Verify dispatch_policy eval_1b_gate_ok true in /api/dispatch-policy-v1,backlog,never_touched,yes,prompts/phase-s1-eval-dispatch/T0/sa-0104.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,no,,NOT_DONE,no,no,no,,
sa-0105,phase-s1-eval-dispatch,T0,Ensure dispatch_ready stays false until founder spine Action — no code bypass,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0105.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0106,phase-s1-eval-dispatch,T0,Run eval live with SINA_AUDIT_STRICT=1; capture report to ~/.sina,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T0/sa-0106.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0107,phase-s1-eval-dispatch,T0,Add validate-governance-fleet-v1.sh to find_critical_bugs.py checks list,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0107.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0108,phase-s1-eval-dispatch,T0,Cross-check DISPATCH_POLICY_LOCKED_v1.md classes vs policy_engine.py,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0108.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0109,phase-s1-eval-dispatch,T0,Validate graph-executor pos-dispatch suggest not auto dispatch globally,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0109.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0110,phase-s1-eval-dispatch,T0,Run python3 eval_packet_v1b/runner.py live smoke — write_report true,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T0/sa-0110.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0111,phase-s1-eval-dispatch,T0,Harden scorer.py path citation checks for plan-eval-1b task,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0111.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0112,phase-s1-eval-dispatch,T0,Add retrieve-dispatch grounding paths orchestrator + planner_engine,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0112.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0113,phase-s1-eval-dispatch,T0,Validate factory-runreceipt grounding includes RUNRECEIPT schema doc,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0113.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0114,phase-s1-eval-dispatch,T0,Validate l8-hybrid grounding cites embedding_provider.py,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0114.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0115,phase-s1-eval-dispatch,T0,Run bash validate-eval-packet-v1b.sh scaffold arm after live pass,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T0/sa-0115.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0116,phase-s1-eval-dispatch,T0,Compare Eval-1 structural vs Eval-1b behavioral in council brief,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0116.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0117,phase-s1-eval-dispatch,T0,Document eval CI in build-sina-command-panel.py header comment,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0117.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0118,phase-s1-eval-dispatch,T0,Reject ASF as eval authority in scoreboard or progress scripts grep,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0118.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0119,phase-s1-eval-dispatch,T0,Validate eval packet win_pct in command-data matches live report,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0119.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0120,phase-s1-eval-dispatch,T0,Run council_strategic_brief eval validator strings vs disk scripts,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0120.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0121,phase-s1-eval-dispatch,T0,Add eval regression to audit if mode=scaffold while live_ok,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0121.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0122,phase-s1-eval-dispatch,T0,Cross-check runtime/dispatch_policy/classifier.py task ids,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0122.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0123,phase-s1-eval-dispatch,T0,Ensure model_dispatch.py gate receipts integrate with hub panel,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0123.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0124,phase-s1-eval-dispatch,T0,Run validate-governance-drift after eval script touch,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0124.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0125,phase-s1-eval-dispatch,T0,Append SOURCEA-PRIORITY eval sustain row with pilot count,done,done,yes,prompts/phase-s1-eval-dispatch/T0/sa-0125.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0126,phase-s1-eval-dispatch,T1,Run bash validate-eval-packet-v1b-live.sh; sustain 5/5 pilots ≥80%,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T1/sa-0126.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0127,phase-s1-eval-dispatch,T1,Wire validate-eval-packet-v1b-live into strict build default chain,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T1/sa-0127.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0128,phase-s1-eval-dispatch,T1,Strengthen eval_packet_v1b/grounding.py bugfix-gate paths model_dispatch gate_receipts,done,done,yes,prompts/phase-s1-eval-dispatch/T1/sa-0128.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0129,phase-s1-eval-dispatch,T1,Verify dispatch_policy eval_1b_gate_ok true in /api/dispatch-policy-v1,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T1/sa-0129.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0130,phase-s1-eval-dispatch,T1,Ensure dispatch_ready stays false until founder spine Action — no code bypass,done,done,yes,prompts/phase-s1-eval-dispatch/T1/sa-0130.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0131,phase-s1-eval-dispatch,T1,Run eval live with SINA_AUDIT_STRICT=1; capture report to ~/.sina,backlog,validate_first,yes,prompts/phase-s1-eval-dispatch/T1/sa-0131.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0132,phase-s1-eval-dispatch,T1,Add validate-governance-fleet-v1.sh to find_critical_bugs.py checks list,done,done,yes,prompts/phase-s1-eval-dispatch/T1/sa-0132.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0133,phase-s1-eval-dispatch,T1,Cross-check DISPATCH_POLICY_LOCKED_v1.md classes vs policy_engine.py,done,done,yes,prompts/phase-s1-eval-dispatch/T1/sa-0133.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0134,phase-s1-eval-dispatch,T1,Validate graph-executor pos-dispatch suggest not auto dispatch globally,done,done,yes,prompts/phase-s1-eval-dispatch/T1/sa-0134.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
