id,source_path,filename,ext,size_bytes,subject,field,spec_tier,status
ic-00203,Capital Gap Map 2026 Noetfield.pdf,Capital Gap Map 2026 Noetfield.pdf,.pdf,25579,noetfield,finance,draft,classified
ic-00204,sot_registry_specification_v4_0.pdf,sot_registry_specification_v4_0.pdf,.pdf,125091,raw,spec,active,classified
ic-00205,The_777_Foundation_Society_Bylaws_Updated.docx,The_777_Foundation_Society_Bylaws_Updated.docx,.docx,38676,777,legal,draft,classified
ic-00206,c3a51b7f5e954cea96ae1325cd55660a.pdf,c3a51b7f5e954cea96ae1325cd55660a.pdf,.pdf,56579,raw,ops,draft,classified
ic-00207,noetfield-decision-engine-spec.pdf,noetfield-decision-engine-spec.pdf,.pdf,154963,noetfield,spec,draft,classified
ic-00208,equityos-dashboard.pdf,equityos-dashboard.pdf,.pdf,77369,raw,ops,draft,classified
ic-00209,The_777_Foundation_Society_-_Board_Member_One-Page_Outline.csv,The_777_Foundation_Society_-_Board_Member_One-Page_Outline.csv,.csv,1472,777,ops,draft,classified
ic-00210,BC_Infrastructure_Research_Proposal_HighImpact_FastTrack.pdf,BC_Infrastructure_Research_Proposal_HighImpact_FastTrack.pdf,.pdf,5558,raw,research,draft,classified
ic-00211,Ndax Wealth - Overview.pdf,Ndax Wealth - Overview.pdf,.pdf,1332722,raw,ops,draft,classified
ic-00212,Noetfield_Partnership_Sheet.pdf,Noetfield_Partnership_Sheet.pdf,.pdf,12932,noetfield,ops,draft,classified
ic-00213,Resume 2.pdf,Resume 2.pdf,.pdf,92553,personal,ops,draft,classified
ic-00214,download,download,,277519,raw,ops,draft,classified
ic-00215,Noetfield_Hook_Sheet_Safe.pdf,Noetfield_Hook_Sheet_Safe.pdf,.pdf,100165,noetfield,ops,draft,classified
ic-00216,NOETFIED_One_Page_Investor_Grade.pdf,NOETFIED_One_Page_Investor_Grade.pdf,.pdf,3002,investor,ops,draft,classified
ic-00217,noetfield_constitution_v2_0.pdf,noetfield_constitution_v2_0.pdf,.pdf,54509,noetfield,ops,active,classified
ic-00218,Noetfield_Source_of_Truth_Directory.pdf,Noetfield_Source_of_Truth_Directory.pdf,.pdf,98556,noetfield,ops,draft,classified
ic-00219,Sina_Kazemnezhad_Sample1_MirrorPhase_10pp.pdf,Sina_Kazemnezhad_Sample1_MirrorPhase_10pp.pdf,.pdf,19884,raw,ops,draft,classified
ic-00220,Sina_Kazemnezhad_Data_Operations_Resume.pdf,Sina_Kazemnezhad_Data_Operations_Resume.pdf,.pdf,22982,personal,ops,draft,classified
ic-00221,Impact North Shore - Understanding Workplace Law_Farsi_Dec 2024.pdf,Impact North Shore - Understanding Workplace Law_Farsi_Dec 2024.pdf,.pdf,367274,raw,ops,draft,classified
ic-00222,21de6661-6f01-4463-94cf-40e32c6fb542.pdf,21de6661-6f01-4463-94cf-40e32c6fb542.pdf,.pdf,114487,raw,ops,draft,classified
ic-00223,LayerA noetfield_executive_briefing.pdf,LayerA noetfield_executive_briefing.pdf,.pdf,47073,noetfield,marketing,draft,classified
ic-00224,view.php,view.php,.php,1336187,raw,ops,draft,classified
ic-00225,The_777_Foundation_Society_Bylaws_Final.docx,The_777_Foundation_Society_Bylaws_Final.docx,.docx,38312,777,legal,draft,classified
ic-00226,noetfield os onepager.docx,noetfield os onepager.docx,.docx,11727,noetfield,marketing,draft,classified
ic-00227,Noetfield_Systems_Overview.pdf,Noetfield_Systems_Overview.pdf,.pdf,14462,noetfield,ops,draft,classified
ic-00228,corridor playbook CAD UAE.pdf,corridor playbook CAD UAE.pdf,.pdf,126442,raw,ops,draft,classified
ic-00229,Trust_Brief_Methodology_Blueprint_v1.pdf,Trust_Brief_Methodology_Blueprint_v1.pdf,.pdf,41966,raw,marketing,active,classified
ic-00230,Sina-Kazemnezhad0.pdf,Sina-Kazemnezhad0.pdf,.pdf,71133,raw,ops,draft,classified
ic-00231,Sina_Kazemnezhad_AI_Consultant_Resume.pdf,Sina_Kazemnezhad_AI_Consultant_Resume.pdf,.pdf,20951,personal,ops,draft,classified
ic-00232,noetfield_systems_investor_deck.pdf,noetfield_systems_investor_deck.pdf,.pdf,79274,noetfield,marketing,draft,classified
ic-00233,Sina K. General Worker Resume 2.docx,Sina K. General Worker Resume 2.docx,.docx,27256,personal,ops,draft,classified
ic-00234,SinaKazemnezhad0.pdf,SinaKazemnezhad0.pdf,.pdf,71133,raw,ops,draft,classified
ic-00235,noetfield_institutional_brief4.pdf,noetfield_institutional_brief4.pdf,.pdf,31410,noetfield,marketing,draft,classified
ic-00236,Sina-Kazemnezhad01.pdf,Sina-Kazemnezhad01.pdf,.pdf,74204,raw,ops,draft,classified
ic-00237,Steven Little - Resume (777 Foundation Society).pdf,Steven Little - Resume (777 Foundation Society).pdf,.pdf,77645,777,ops,draft,classified
ic-00238,Copy of single-key-rental-application (3) (2) (2).pdf,Copy of single-key-rental-application (3) (2) (2).pdf,.pdf,1079409,personal,legal,archive,classified
ic-00239,Blokfield_Legal_Charter.pdf,Blokfield_Legal_Charter.pdf,.pdf,3563,raw,legal,draft,classified
ic-00240,KAZEMNEZHAD driving-record.pdf,KAZEMNEZHAD driving-record.pdf,.pdf,15593,raw,ops,draft,classified
ic-00241,SINA-KAZEMNEZHAD 21.pdf,SINA-KAZEMNEZHAD 21.pdf,.pdf,102102,raw,ops,draft,classified
ic-00242,Witness_BC_DAO_Clarifying_Addendum.docx,Witness_BC_DAO_Clarifying_Addendum.docx,.docx,37720,trustfield,ops,draft,classified
ic-00243,Sina-Kazemnezhad 20.pdf,Sina-Kazemnezhad 20.pdf,.pdf,83296,raw,ops,draft,classified
ic-00244,noetfield-v3.tsx,noetfield-v3.tsx,.tsx,35414,noetfield,code,active,classified
ic-00245,RWA_Governance_Readiness_Brief.pdf,RWA_Governance_Readiness_Brief.pdf,.pdf,41325,raw,spec,draft,classified
ic-00246,CanadaStartups.org Info Pack _2_.pdf,CanadaStartups.org Info Pack _2_.pdf,.pdf,827203,raw,ops,draft,classified
ic-00247,httpsparkmedicalclinic.cortico.capatientdocumentsdownloadbb162d86e4bd4f8695969a16a28c633d.pdfgAAAAABoZb6yZP1tJO4Tr_Hppww 2.png,httpsparkmedicalclinic.cortico.capatientdocumentsdownloadbb162d86e4bd4f8695969a16a28c633d.pdfgAAAAABoZb6yZP1tJO4Tr_Hppww 2.png,.png,657275,raw,ops,draft,classified
ic-00248,noetfield_governance_report.pdf,noetfield_governance_report.pdf,.pdf,36513,noetfield,spec,draft,classified
ic-00249,The_777_Foundation_Society_Bylaws_Enhanced.docx,The_777_Foundation_Society_Bylaws_Enhanced.docx,.docx,38546,777,legal,draft,classified
ic-00250,Noetfield_One_Pager_v1.pdf,Noetfield_One_Pager_v1.pdf,.pdf,15541,noetfield,marketing,active,classified
ic-00251,Layer B Internal noetfield_finsec_architecture_memo.pdf,Layer B Internal noetfield_finsec_architecture_memo.pdf,.pdf,46116,noetfield,spec,draft,classified
ic-00252,Capital Gap Map CAD UAE 2026.pdf,Capital Gap Map CAD UAE 2026.pdf,.pdf,18978,raw,finance,draft,classified
ic-00253,Witness_BC_DAO_Timeline_Collab_Terms.docx,Witness_BC_DAO_Timeline_Collab_Terms.docx,.docx,37768,trustfield,ops,draft,classified
ic-00254,Resume-SinaKazemnezhad.pdf,Resume-SinaKazemnezhad.pdf,.pdf,133275,personal,ops,draft,classified
ic-00255,Sina_Kazemnezhad_Pro_Profile.docx,Sina_Kazemnezhad_Pro_Profile.docx,.docx,37822,raw,ops,draft,classified
ic-00256,cert_skazemnezhad66.pdf,cert_skazemnezhad66.pdf,.pdf,182502,raw,ops,draft,classified
ic-00257,Sina_Kazemnezhad_FINAL.docx,Sina_Kazemnezhad_FINAL.docx,.docx,38200,raw,ops,draft,classified
ic-00258,Sina-Kazemnezhad.Resume..pdf,Sina-Kazemnezhad.Resume..pdf,.pdf,121851,personal,ops,draft,classified
ic-00259,Witness_BC_DAO_Overview.docx,Witness_BC_DAO_Overview.docx,.docx,38130,trustfield,ops,draft,classified
ic-00260,NOETFIELd_Governance_Infrastructure.pdf,NOETFIELd_Governance_Infrastructure.pdf,.pdf,22513,noetfield,spec,draft,classified
ic-00261,Sina_Kazemnezhad_Advocacy_Resume.docx,Sina_Kazemnezhad_Advocacy_Resume.docx,.docx,37941,personal,ops,draft,classified
ic-00262,Sina Kazemnezhad Resume .pdf,Sina Kazemnezhad Resume .pdf,.pdf,111861,personal,ops,draft,classified
ic-00263,sot_registry_v4.html,sot_registry_v4.html,.html,26179,raw,code,active,classified
ic-00264,Noetfield TrustField ProductBrief 2026.pdf,Noetfield TrustField ProductBrief 2026.pdf,.pdf,16727,noetfield,marketing,draft,classified
ic-00265,Sina_Kazemnezhad_Public_Affairs_Resume_Improved.docx,Sina_Kazemnezhad_Public_Affairs_Resume_Improved.docx,.docx,37759,personal,ops,draft,classified
ic-00266,Car insurance Toyota .pdf,Car insurance Toyota .pdf,.pdf,875361,personal,ops,draft,classified
ic-00267,Trust Brief Methodology v1.pdf,Trust Brief Methodology v1.pdf,.pdf,16625,raw,marketing,active,classified
ic-00268,noetfield_strict_sot_directory_v1_1.pdf,noetfield_strict_sot_directory_v1_1.pdf,.pdf,69102,noetfield,ops,active,classified
ic-00269,FILE_8432.docx,FILE_8432.docx,.docx,17467,raw,ops,draft,classified
ic-00270,Volunteer_OnePage_777_Foundation.pdf,Volunteer_OnePage_777_Foundation.pdf,.pdf,1803,777,ops,draft,classified
ic-00271,Noetfield TrustBrief Fintech.pdf,Noetfield TrustBrief Fintech.pdf,.pdf,10641,noetfield,marketing,draft,classified
ic-00272,Sina-Kazemnezhad 9.pdf,Sina-Kazemnezhad 9.pdf,.pdf,121601,raw,ops,draft,classified
ic-00273,Sina Kazemnezhad Resume.docx.pdf,Sina Kazemnezhad Resume.docx.pdf,.pdf,103380,personal,ops,draft,classified
ic-00274,Noetfield TrustField v2 PRO.pdf,Noetfield TrustField v2 PRO.pdf,.pdf,21114,noetfield,ops,active,classified
ic-00275,Strategic_Funding_Roadmap_2026.pdf,Strategic_Funding_Roadmap_2026.pdf,.pdf,26295,raw,ops,draft,classified
ic-00276,SinaKazemnezhad 2.pdf,SinaKazemnezhad 2.pdf,.pdf,107054,raw,ops,draft,classified
ic-00277,cross_layer_integration_spec.html,cross_layer_integration_spec.html,.html,24286,raw,code,draft,classified
ic-00278,"Sina Kazemnezhad Cover Letter, Resume 3.pdf","Sina Kazemnezhad Cover Letter, Resume 3.pdf",.pdf,207836,personal,ops,draft,classified
ic-00279,Sina_Kazemnezhad_Cover_Letter_VPD.docx,Sina_Kazemnezhad_Cover_Letter_VPD.docx,.docx,37432,raw,ops,draft,classified
ic-00280,Bridge_Ownership_Deck_Final.pptx,Bridge_Ownership_Deck_Final.pptx,.pptx,40640,raw,marketing,draft,classified
ic-00281,noetfield_intake_brief.pdf,noetfield_intake_brief.pdf,.pdf,33390,noetfield,spec,draft,classified
ic-00282,Coverletter.Zenterra.docx,Coverletter.Zenterra.docx,.docx,8122,raw,ops,draft,classified
ic-00283,"Sina Kazemnezhad Cover Letter, Resume 2.pdf","Sina Kazemnezhad Cover Letter, Resume 2.pdf",.pdf,208723,personal,ops,draft,classified
ic-00284,egs_runtime_specification_v3_2.pdf,egs_runtime_specification_v3_2.pdf,.pdf,74416,raw,spec,active,classified
ic-00285,Sina_Kazemnezhad_Advocacy_Resume_Final.docx,Sina_Kazemnezhad_Advocacy_Resume_Final.docx,.docx,37941,personal,ops,draft,classified
ic-00286,Bridge_Ownership_Deck.pptx,Bridge_Ownership_Deck.pptx,.pptx,37094,raw,marketing,draft,classified
ic-00287,Resume.kazemnezhad.pdf,Resume.kazemnezhad.pdf,.pdf,87617,personal,ops,draft,classified
ic-00288,noetfield_cross_layer_integration_spec_v2_0.pdf,noetfield_cross_layer_integration_spec_v2_0.pdf,.pdf,132419,noetfield,spec,active,classified
ic-00289,777_TalkingPoints_OnePager_Branding.pdf,777_TalkingPoints_OnePager_Branding.pdf,.pdf,3019,777,marketing,draft,classified
ic-00290,icp pilot profile NF-B4-01 v1.pdf,icp pilot profile NF-B4-01 v1.pdf,.pdf,135836,raw,ops,active,classified
ic-00291,The_777_Foundation_Constitution.pdf,The_777_Foundation_Constitution.pdf,.pdf,4058,777,ops,draft,classified
ic-00292,noetfield-product-brief.pdf,noetfield-product-brief.pdf,.pdf,118725,noetfield,marketing,draft,classified
ic-00293,Noetfield Master Document v1.docx,Noetfield Master Document v1.docx,.docx,22980,noetfield,ops,active,classified
ic-00294,KAZEMNEZHAD driving-record 2.pdf,KAZEMNEZHAD driving-record 2.pdf,.pdf,15020,raw,ops,draft,classified
ic-00295,Sina_Kazemnezhad_Public_Affairs_Resume_Improved.pdf,Sina_Kazemnezhad_Public_Affairs_Resume_Improved.pdf,.pdf,3117,personal,ops,draft,classified
ic-00296,Sample_First-Year_Budget.csv,Sample_First-Year_Budget.csv,.csv,308,raw,ops,draft,classified
ic-00297,Sina_K_Nezhad_Resume 2.docx,Sina_K_Nezhad_Resume 2.docx,.docx,37767,personal,ops,draft,classified
ic-00298,Sina_Kazemnezhad__Resume.docx,Sina_Kazemnezhad__Resume.docx,.docx,37752,personal,ops,draft,classified
ic-00299,Sina-Kazemnezhad 8.pdf,Sina-Kazemnezhad 8.pdf,.pdf,161497,raw,ops,draft,classified
ic-00300,28 KAZEMNEZHAD SINA WS350P 2.pdf,28 KAZEMNEZHAD SINA WS350P 2.pdf,.pdf,723052,raw,ops,draft,classified
ic-00301,Sina-Kazemnezhad resume.pdf,Sina-Kazemnezhad resume.pdf,.pdf,92623,personal,ops,draft,classified
ic-00302,The_777_Foundation_Society_Bylaws_Enhanced2.docx,The_777_Foundation_Society_Bylaws_Enhanced2.docx,.docx,38546,777,legal,draft,classified
ic-00303,Form 7.1 Print.docx,Form 7.1 Print.docx,.docx,67894,raw,ops,draft,classified
ic-00304,"Kazemnezhad, Sina - ROE.pdf","Kazemnezhad, Sina - ROE.pdf",.pdf,47202,raw,ops,draft,classified
ic-00305,Sina_K_Nezhad_Resume.docx,Sina_K_Nezhad_Resume.docx,.docx,38769,personal,ops,draft,classified
ic-00306,Carpenter Tool List.pdf,Carpenter Tool List.pdf,.pdf,254471,contractor,ops,draft,classified
ic-00307,"Sina Kazemnezhad Cover Letter, Resume..pdf","Sina Kazemnezhad Cover Letter, Resume..pdf",.pdf,208082,personal,ops,draft,classified
ic-00308,Witness_BC_Project_Sheet.pdf,Witness_BC_Project_Sheet.pdf,.pdf,2486,trustfield,ops,draft,classified
ic-00309,Sina--Kazemnezhad.pdf,Sina--Kazemnezhad.pdf,.pdf,159853,raw,ops,draft,classified
ic-00310,Noetfield Trust Brief v2.pdf,Noetfield Trust Brief v2.pdf,.pdf,143670,noetfield,marketing,active,classified
ic-00311,Sina Kazemnezhad Resume1.pdf,Sina Kazemnezhad Resume1.pdf,.pdf,108286,personal,ops,draft,classified
ic-00312,Sina_Kazemnezhad_Cover_Letter_MP_Gill.pdf,Sina_Kazemnezhad_Cover_Letter_MP_Gill.pdf,.pdf,2810,raw,ops,draft,classified
ic-00313,noetfield_systems_overview 2.pdf,noetfield_systems_overview 2.pdf,.pdf,11771,noetfield,ops,draft,classified
ic-00314,28 KAZEMNEZHAD SINA WS350P 3.pdf,28 KAZEMNEZHAD SINA WS350P 3.pdf,.pdf,723052,raw,ops,draft,classified
ic-00315,Witness_BC_DAO_Strategic_Addendum.docx,Witness_BC_DAO_Strategic_Addendum.docx,.docx,37737,trustfield,ops,draft,classified
ic-00316,Scale_Budget.csv,Scale_Budget.csv,.csv,486,raw,ops,draft,classified
ic-00317,noetfied_pilot_proposal_deck.pdf,noetfied_pilot_proposal_deck.pdf,.pdf,98202,raw,marketing,draft,classified
ic-00318,LOI_CF_Digital_Pilot_Sina_Kazemnezhad.docx,LOI_CF_Digital_Pilot_Sina_Kazemnezhad.docx,.docx,37855,raw,ops,draft,classified
ic-00319,The_777_Foundation_Society_Board_Outline.pdf,The_777_Foundation_Society_Board_Outline.pdf,.pdf,2679,777,ops,draft,classified
ic-00320,Sina_Kazemnezhad_Resume-v2.pdf,Sina_Kazemnezhad_Resume-v2.pdf,.pdf,28426,personal,ops,active,classified
ic-00321,lexre-modular-src.zip,lexre-modular-src.zip,.zip,35792,lexre,code,draft,classified
ic-00322,sot_registry_specification_v3_2.pdf,sot_registry_specification_v3_2.pdf,.pdf,86622,raw,spec,active,classified
ic-00323,Sina_Kazemnezhad_Resume_CircleRestoration.pdf,Sina_Kazemnezhad_Resume_CircleRestoration.pdf,.pdf,3269,personal,ops,draft,classified
ic-00324,noetfield_rbc_investor_deck_clean.pdf,noetfield_rbc_investor_deck_clean.pdf,.pdf,78269,noetfield,marketing,draft,classified
ic-00325,Sina-Kazemnezhad.pdf,Sina-Kazemnezhad.pdf,.pdf,170675,raw,ops,draft,classified
ic-00326,Sina-Kazemnezhad-admin 2.pdf,Sina-Kazemnezhad-admin 2.pdf,.pdf,106384,raw,ops,draft,classified
ic-00327,AI_AIN_OpenAI_Grant_Deck.pptx,AI_AIN_OpenAI_Grant_Deck.pptx,.pptx,45580,raw,marketing,draft,classified
ic-00328,noetfield-trust-ledger-os-blueprint.pdf,noetfield-trust-ledger-os-blueprint.pdf,.pdf,161584,noetfield,ops,draft,classified
ic-00329,noetfield_investor_rebuttal_pack.pdf,noetfield_investor_rebuttal_pack.pdf,.pdf,47548,noetfield,ops,draft,classified
ic-00330,fx routing logic CAD UAE v1 1.pdf,fx routing logic CAD UAE v1 1.pdf,.pdf,145295,raw,spec,active,classified
ic-00331,CF_Canada_Proposal_Sina_Kazemnezhad.docx,CF_Canada_Proposal_Sina_Kazemnezhad.docx,.docx,37988,raw,ops,draft,classified
ic-00332,noetfield_governance_intelligence_v1.pdf,noetfield_governance_intelligence_v1.pdf,.pdf,3901,noetfield,spec,active,classified
ic-00333,Token/nexacred_investor_deck.docx,nexacred_investor_deck.docx,.docx,37891,investor,marketing,draft,classified
ic-00334,Token/nexacred_investor_deck.pdf,nexacred_investor_deck.pdf,.pdf,4643,investor,marketing,draft,classified
ic-00335,Token/nexacred_prelaunch_pack.zip,nexacred_prelaunch_pack.zip,.zip,8267,trustfield,code,draft,classified
ic-00336,Token/nexacred_investor_deck.pptx,nexacred_investor_deck.pptx,.pptx,37182,investor,marketing,draft,classified
ic-00337,Token/Canada_Better_Crypto_Project_Blueprint_FA_v1.0.docx,Canada_Better_Crypto_Project_Blueprint_FA_v1.0.docx,.docx,41103,trustfield,ops,active,classified
ic-00338,Token/nexacred_prelaunch_pack_en.zip,nexacred_prelaunch_pack_en.zip,.zip,6114,trustfield,code,draft,classified
ic-00339,Sina Business/Sina_Founder_Complete_Pack.zip,Sina_Founder_Complete_Pack.zip,.zip,257097,noetfield,code,draft,classified
ic-00340,Sina Business/Small Cap Highlights.pdf,Small Cap Highlights.pdf,.pdf,2742356,noetfield,ops,draft,classified
ic-00341,Sina Business/index.html,index.html,.html,18864,noetfield,code,draft,classified
ic-00342,Sina Business/777_Donate_Landing_and_SponsorKit_Checklist.docx,777_Donate_Landing_and_SponsorKit_Checklist.docx,.docx,41142,777,marketing,draft,classified
ic-00343,Sina Business/summary_decisions_priorities_next_steps_sina_2025-11-24.docx,summary_decisions_priorities_next_steps_sina_2025-11-24.docx,.docx,40933,noetfield,ops,draft,classified
ic-00344,Sina Business/777_fundraising_inspiration_and_spec_v2.docx,777_fundraising_inspiration_and_spec_v2.docx,.docx,41234,777,spec,active,classified
ic-00345,Sina Business/Sina_Unified_Bio_Pack.zip,Sina_Unified_Bio_Pack.zip,.zip,5043,noetfield,code,draft,classified
ic-00346,Sina Business/ai_governance_trust_ledger_checklist.docx,ai_governance_trust_ledger_checklist.docx,.docx,39682,noetfield,spec,draft,classified
ic-00347,Sina Business/sina_strategic_thinking_blueprint_v1.docx,sina_strategic_thinking_blueprint_v1.docx,.docx,40171,noetfield,ops,active,classified
ic-00348,Sina Business/WitnessAI_Async_3Slide_Brief_v1_1.docx,WitnessAI_Async_3Slide_Brief_v1_1.docx,.docx,37560,trustfield,marketing,active,classified
ic-00349,Sina Business/LinkedIn_ImportExport_Guide_FA_v1.1_styled.docx,LinkedIn_ImportExport_Guide_FA_v1.1_styled.docx,.docx,40986,noetfield,marketing,active,classified
ic-00350,Sina Business/Service_Catalog_Academy_Business_Legal_AI_v2_FA.docx,Service_Catalog_Academy_Business_Legal_AI_v2_FA.docx,.docx,40443,noetfield,legal,active,classified
ic-00351,Sina Business/LinkedIn_ImportExport_Guide_FA_v1.0.docx,LinkedIn_ImportExport_Guide_FA_v1.0.docx,.docx,41245,noetfield,marketing,active,classified
ic-00352,Sina Business/777_foundation_landing.html,777_foundation_landing.html,.html,3186,777,code,draft,classified
ic-00353,Sina Business/Sina_K_Nezhad_Board_Bio.docx,Sina_K_Nezhad_Board_Bio.docx,.docx,37746,investor,ops,draft,classified
ic-00354,Sina Business/The_777_Foundation_Society_Board_Resolution_Bank_Account_2025-11-07.pdf,The_777_Foundation_Society_Board_Resolution_Bank_Account_2025-11-07.pdf,.pdf,3016,777,legal,draft,classified
ic-00355,Sina Business/digital_sales_strategy_2025_fa.docx,digital_sales_strategy_2025_fa.docx,.docx,38185,noetfield,ops,draft,classified
ic-00356,Sina Business/noetfield-intake-routing-spec-v1.0.docx,noetfield-intake-routing-spec-v1.0.docx,.docx,37930,noetfield,spec,active,classified
ic-00357,Sina Business/index_premium.html,index_premium.html,.html,12799,noetfield,code,draft,classified
ic-00358,Sina Business/ai-cashflow-system-pack-v1.2.docx,ai-cashflow-system-pack-v1.2.docx,.docx,43679,noetfield,ops,active,classified
ic-00359,Sina Business/Noetfield_Today_Recap_2025-12-29_FA.docx,Noetfield_Today_Recap_2025-12-29_FA.docx,.docx,40961,noetfield,ops,draft,classified
ic-00360,Sina Business/wireframe_program_directory.html,wireframe_program_directory.html,.html,26718,noetfield,code,draft,classified
ic-00361,Sina Business/Form_0079 (1).pdf,Form_0079 (1).pdf,.pdf,2785160,noetfield,ops,archive,classified
ic-00362,Sina Business/Online_Store_Step_by_Step_20251008_215439.docx,Online_Store_Step_by_Step_20251008_215439.docx,.docx,40506,noetfield,ops,draft,classified
ic-00363,Sina Business/CMS_Sample_Deliverables_Pack_20251017_190526.docx,CMS_Sample_Deliverables_Pack_20251017_190526.docx,.docx,38989,noetfield,ops,draft,classified
ic-00364,Sina Business/BuildMVPFast_Blueprint_FA_2025-12-29.docx,BuildMVPFast_Blueprint_FA_2025-12-29.docx,.docx,39892,noetfield,ops,draft,classified
ic-00365,Sina Business/noetfield_family_friends_profit_answer.docx,noetfield_family_friends_profit_answer.docx,.docx,37794,noetfield,ops,draft,classified
ic-00366,Sina Business/Small cap Specialist group.pdf,Small cap Specialist group.pdf,.pdf,2281475,noetfield,spec,draft,classified
ic-00367,Sina Business/Bridge_WitnessBC_TopPicks_Cloud_Compliance_2025-10-30.docx,Bridge_WitnessBC_TopPicks_Cloud_Compliance_2025-10-30.docx,.docx,40410,trustfield,ops,draft,classified
ic-00368,Sina Business/777_LandingPage_v1.html,777_LandingPage_v1.html,.html,2942,777,code,active,classified
ic-00369,Sina Business/Agent_برای_GitHub_Pages.docx,Agent_برای_GitHub_Pages.docx,.docx,37938,noetfield,ops,draft,classified
ic-00370,Sina Business/Noetfield_Unit_Economics_Investor_Pack_v1.0.docx,Noetfield_Unit_Economics_Investor_Pack_v1.0.docx,.docx,40998,noetfield,finance,active,classified
